7.93807,-4.0732,-0.00418879,-3.826,-0.12068,-2965,-2866,-26.8927,-28.3318
7.96006,-4.0732,-0.0125664,-3.888,-0.00964564,-2966,-2865,-27.42,-28.3557
7.98207,-4.07182,0.0167552,-3.995,-0.0016444,-2965,-2864,-25.8381,-28.3689
8.00406,-4.07182,0.0115192,-3.973,0.00654588,-2965,-2865,-26.3654,-28.2712
8.02607,-4.0732,-0.0188496,-3.951,0.0114616,-2966,-2867,-27.42,-28.1076
8.04807,-4.07457,0.0146608,-3.998,-0.0139082,-2966,-2864,-27.1564,-28.3262
8.07008,-4.07182,0.010472,-3.94,-0.00271373,-2965,-2864,-27.42,-28.351
8.09207,-4.0732,0.0020944,-3.951,0.00598989,-2965,-2865,-25.8381,-28.2602
8.11407,-4.07182,0.00418879,-4.015,-0.00306819,-2966,-2865,-24.5198,-28.312
8.13608,-4.0732,-0.0020944,-3.985,0.00479228,-2965,-2865,-26.8927,-28.2371
8.15807,-4.0732,0.0198968,-3.999,-0.0037728,-2966,-2865,-30.5839,-28.2984
8.18008,-4.07457,-0.00314159,-3.935,-0.0169484,-2967,-2864,-29.2656,-28.5459
8.20208,-4.0732,-0.0115192,-3.942,0.00314101,-2965,-2864,-23.2015,-28.4824
8.22408,-4.07457,0.0010472,-3.922,0.00273176,-2966,-2865,-24.7835,-28.4451
8.24609,-4.07457,0.0115192,-3.966,0.00866631,-2966,-2866,-27.9473,-28.3172
8.26806,-4.0732,0.0198968,-3.992,-0.00116099,-2967,-2866,-30.5839,-28.3466
8.29008,-4.0732,0.0136136,-3.939,-0.00855697,-2967,-2865,-29.0019,-28.4692
8.31206,-4.07182,0.00628319,-3.973,0.00887191,-2966,-2866,-22.6742,-28.3309
8.33407,-4.07457,0.00942478,-4.012,-0.00812934,-2966,-2864,-23.4652,-28.4603
8.35607,-4.07457,-0.00418879,-3.952,0.00134287,-2966,-2865,-29.7929,-28.4314
8.37807,-4.0732,-0.0198968,-3.993,-0.00588387,-2966,-2864,-32.1658,-28.5208
8.40007,-4.07182,0,-4.013,0.0032058,-2966,-2865,-27.1564,-28.4671
8.42207,-4.07457,-0.00418879,-3.991,-0.011945,-2967,-2864,-23.4652,-28.6475
8.44407,-4.0732,0.00523599,-3.967,-0.000868981,-2966,-2864,-27.1564,-28.6492
8.46608,-4.0732,-0.010472,-3.938,0.014025,-2966,-2866,-31.1112,-28.4391
8.48807,-4.07457,-0.010472,-3.981,-0.00482543,-2966,-2864,-29.7929,-28.5255
8.51008,-4.07182,0.00628319,-3.993,0.0104946,-2965,-2865,-23.9925,-28.3647
8.53208,-4.07457,0.00733038,-3.979,2.93467e-05,-2967,-2866,-26.1017,-28.3749
8.55408,-4.0732,-0.020944,-3.991,0.0067236,-2967,-2867,-30.8475,-28.2754
