19.3524,-124.933,-0.0314159,1.281,-0.248298,-90973,-90917,-14.7646,-16.3157
19.3744,-124.932,-0.0010472,1.301,-0.122529,-90972,-90917,-14.501,-17.8836
19.3963,-124.932,-0.015708,1.338,-0.079999,-90973,-90919,-14.2373,-18.9463
19.4183,-124.932,0.00837758,1.198,-0.0463157,-90973,-90918,-14.501,-19.5534
19.4403,-124.933,-0.0178024,1.322,-0.0644383,-90972,-90917,-14.501,-20.4628
19.4623,-124.933,-0.0314159,1.36,-0.0303131,-90973,-90919,-14.2373,-20.8484
19.4844,-124.933,-0.00314159,1.297,-0.0138022,-90973,-90918,-14.501,-21.0208
19.5063,-124.932,-0.020944,1.378,-0.0128699,-90973,-90917,-14.7646,-21.1991
19.5283,-124.933,-0.0251327,1.307,0.00497402,-90973,-90916,-15.0283,-21.1121
19.5503,-124.933,-0.0408407,1.385,0.0253789,-90973,-90918,-14.501,-20.7409
19.5723,-124.933,-0.0261799,1.405,0.015734,-90973,-90915,-15.2919,-20.5333
19.5944,-124.933,-0.00314159,1.391,-0.0167924,-90973,-90915,-15.2919,-20.7976
19.6163,-124.934,-0.0366519,1.409,-0.117346,-90974,-90920,-14.2373,-22.5204
19.6383,-124.934,-0.0282743,1.404,0.0643402,-90974,-90919,-14.501,-21.4498
19.6604,-124.933,-0.0010472,1.363,-0.0550158,-90973,-90919,-14.2373,-22.3268
19.6824,-124.933,-0.00523599,1.43,-0.0811591,-90973,-90922,-13.4464,-23.476
19.7044,-124.934,0.0188496,1.431,0.0389221,-90974,-90920,-14.2373,-22.8171
19.7263,-124.934,-0.0230383,1.429,0.0827941,-90973,-90920,-13.9737,-21.6302
19.7484,-124.934,-0.00733038,1.472,0.0414026,-90974,-90920,-14.2373,-21.0972
19.7703,-124.934,-0.0198968,1.505,0.0666944,-90974,-90920,-14.2373,-20.1514
19.7923,-124.934,0.0251327,1.412,0.0137934,-90973,-90919,-14.2373,-20.0132
19.8143,-124.938,-0.0146608,1.479,-0.234283,-90976,-90922,-14.2373,-23.4998
19.8363,-124.934,0.0272271,1.413,0.12077,-90974,-90918,-14.7646,-21.4753
19.8583,-124.936,0.0303687,1.289,-0.123765,-90974,-90921,-13.9737,-23.4296
19.8803,-124.936,0.00942478,1.391,0.0697514,-90975,-90922,-13.9737,-22.2722
19.9023,-124.936,0.0115192,1.417,-0.032141,-90975,-90929,-12.1281,-22.8188
19.9244,-124.936,0.0146608,1.37,0.169294,-90973,-90922,-13.4464,-20.2769
19.9463,-124.936,0.0272271,1.391,-0.200075,-90974,-90919,-14.501,-23.4124
19.9684,-124.934,0.0293215,1.279,0.118205,-90975,-90928,-12.3917,-21.46
19.9904,-124.936,0.0115192,1.349,0.0983805,-90975,-90926,-12.919,-20.1196
20.0124,-124.937,-0.0125664,1.428,0.0600837,-90976,-90926,-13.1827,-19.3267
20.0344,-124.936,-0.00314159,1.354,0.0554577,-90976,-90924,-13.71,-18.5649
20.0563,-124.936,0.0115192,1.459,-0.0324774,-90973,-90921,-13.71,-19.1041
20.0784,-124.934,-0.010472,1.411,-0.0879238,-90974,-90920,-14.2373,-20.3738
20.1004,-124.934,-0.00837758,1.347,-0.0249908,-90974,-90921,-13.9737,-20.6552
20.1223,-124.936,-0.0387463,1.457,-0.00441488,-90974,-90921,-13.9737,-20.6965
20.1443,-124.94,0.00733038,1.483,0.317524,-90970,-90907,-16.6102,-15.9858
20.1663,-124.942,-0.0366519,1.445,-0.432903,-90978,-90921,-15.0283,-22.7234
20.1884,-124.938,0.0020944,1.41,0.247686,-90976,-90928,-12.6554,-18.6188
20.2103,-124.936,0.0293215,1.342,-0.099335,-90975,-90920,-14.501,-20.3403
20.2324,-124.934,0.00314159,1.316,-0.00541325,-90975,-90919,-14.7646,-20.3203
20.2543,-124.936,-0.0345575,1.476,-0.0960362,-90977,-90924,-13.9737,-21.739
20.2764,-124.938,0.0020944,1.317,0.143853,-90978,-90931,-12.3917,-19.5104
20.2984,-124.936,0.0251327,1.344,0.0710627,-90976,-90924,-13.71,-18.6008
